Date,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2015-09-29,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,29,2,5,61,58,119
2014-02-21,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,17,16,33
2016-02-21,27,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,15,14,29
2014-05-23,43,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,42,40,82
2016-05-23,43,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,18,2,5,38,36,74
2013-11-28,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,23,2,5,64,46,110
2013-11-28,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,25,2,5,70,50,120
2015-11-28,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,24,2,5,67,48,115
2013-12-29,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,36,26,62
2013-12-29,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,30,2,5,84,60,144
2013-12-29,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,10,2,5,28,20,48
2015-12-29,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,36,26,62
2015-12-29,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,27,2,5,76,54,130
2015-12-29,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,34,24,58
2014-06-15,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,17,2,5,48,34,82
2016-06-15,53,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Touring Tire Tube,15,2,5,42,30,72
2014-02-27,52,Adults (35-64),M,France,Garonne (Haute),Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,11,8,19
2014-02-27,52,Adults (35-64),M,France,Garonne (Haute),Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,54,40,94
2016-02-27,52,Adults (35-64),M,France,Garonne (Haute),Accessories,Tires and Tubes,Touring Tire Tube,6,2,5,16,12,28
2016-02-27,52,Adults (35-64),M,France,Garonne (Haute),Accessories,Tires and Tubes,Touring Tire Tube,17,2,5,46,34,80
2013-12-19,52,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,ML Road Tire,22,9,25,281,198,479
2015-12-19,52,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,ML Road Tire,19,9,25,242,171,413
2013-08-03,43,Adults (35-64),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,19,22,41
2015-08-03,43,Adults (35-64),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,17,20,37
2014-05-09,45,Adults (35-64),M,France,Moselle,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,31,26,57
2016-05-09,45,Adults (35-64),M,France,Moselle,Accessories,Tires and Tubes,Touring Tire Tube,14,2,5,34,28,62
2013-09-24,48,Adults (35-64),M,France,Pas de Calais,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,4,5,9
2015-09-24,48,Adults (35-64),M,France,Pas de Calais,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,1,2,3
2013-12-17,48,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,21,18,39
2015-12-17,48,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,19,16,35
2014-01-31,48,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,9,8,17
2014-01-31,48,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,3,2,5,7,6,13
2016-01-31,48,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,2,2,5,5,4,9
2016-01-31,48,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,5,2,5,12,10,22
2013-09-25,49,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Road Tire Tube,3,1,4,9,3,12
2015-09-25,49,Adults (35-64),F,France,Essonne,Accessories,Tires and Tubes,Road Tire Tube,2,1,4,6,2,8
2013-09-18,34,Young Adults (25-34),M,France,Moselle,Accessories,Tires and Tubes,Touring Tire Tube,21,2,5,50,42,92
2013-09-18,34,Young Adults (25-34),M,France,Moselle,Accessories,Tires and Tubes,Touring Tire Tube,17,2,5,41,34,75
2015-09-18,34,Young Adults (25-34),M,France,Moselle,Accessories,Tires and Tubes,Touring Tire Tube,19,2,5,46,38,84
2015-09-18,34,Young Adults (25-34),M,France,Moselle,Accessories,Tires and Tubes,Touring Tire Tube,15,2,5,36,30,66
2014-04-04,31,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,12,18,30
2014-04-04,31,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,15,23,38
2016-04-04,31,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,13,20,33
2016-04-04,31,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,14,22,36
2014-06-23,31,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,4,6,10
2014-06-23,31,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,14,22,36
2014-06-23,31,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,19,29,48
2016-06-23,31,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,2,3,5
2016-06-23,31,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,13,21,34
2016-06-23,31,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,31,1,2,20,31,51
2013-10-12,31,Young Adults (25-34),M,France,Garonne (Haute),Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,12,14,26
2013-10-12,31,Young Adults (25-34),M,France,Garonne (Haute),Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,16,18,34
2015-10-12,31,Young Adults (25-34),M,France,Garonne (Haute),Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,11,13,24
2015-10-12,31,Young Adults (25-34),M,France,Garonne (Haute),Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,15,17,32
2013-08-21,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,16,2,5,38,32,70
2013-08-21,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,25,2,5,59,50,109
2013-08-21,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,31,26,57
2015-08-21,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,18,2,5,42,36,78
2015-08-21,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,24,2,5,56,48,104
2015-08-21,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,15,2,5,35,30,65
2013-11-27,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,15,2,5,35,30,65
2015-11-27,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,15,2,5,35,30,65
2014-02-08,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,10,2,5,24,20,44
2016-02-08,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,21,18,39
2014-03-11,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,19,2,5,45,38,83
2014-03-11,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,16,2,5,38,32,70
2014-03-11,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,16,14,30
2016-03-11,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,47,40,87
2016-03-11,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,16,2,5,38,32,70
2016-03-11,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,5,2,5,12,10,22
2014-07-22,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,15,2,5,35,30,65
2014-07-22,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,30,2,5,71,60,131
2016-07-22,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,28,24,52
2016-07-22,32,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,32,2,5,75,64,139
2013-08-19,33,Young Adults (25-34),F,France,Seine (Paris),Accessories,Tires and Tubes,Road Tire Tube,23,1,4,52,23,75
2015-08-19,33,Young Adults (25-34),F,France,Seine (Paris),Accessories,Tires and Tubes,Road Tire Tube,25,1,4,57,25,82
2013-10-06,33,Young Adults (25-34),F,France,Seine (Paris),Accessories,Tires and Tubes,Road Tire Tube,13,1,4,30,13,43
2015-10-06,33,Young Adults (25-34),F,France,Seine (Paris),Accessories,Tires and Tubes,Road Tire Tube,13,1,4,30,13,43
2014-06-12,33,Young Adults (25-34),F,France,Seine (Paris),Accessories,Tires and Tubes,Road Tire Tube,5,1,4,11,5,16
2016-06-12,33,Young Adults (25-34),F,France,Seine (Paris),Accessories,Tires and Tubes,Road Tire Tube,2,1,4,5,2,7
2013-10-26,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,7,8,15
2013-10-26,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,9,10,19
2015-10-26,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,9,10,19
2015-10-26,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,9,11,20
2014-01-10,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,5,6,11
2014-01-10,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,21,24,45
2016-01-10,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,4,5,9
2016-01-10,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,22,25,47
2014-02-03,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,11,13,24
2014-02-03,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6
2016-02-03,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,11,13,24
2016-02-03,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
2014-05-26,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,13,15,28
2014-05-26,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,9,10,19
2016-05-26,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,14,16,30
2016-05-26,34,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,10,12,22
2013-08-27,20,Youth (<25),M,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,1,8,21,8,8,16
2013-08-27,20,Youth (<25),M,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,2,8,21,16,16,32
2015-08-27,20,Youth (<25),M,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,1,8,21,8,8,16
2013-09-15,20,Youth (<25),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,30,2,5,63,60,123
2013-09-15,20,Youth (<25),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,16,2,5,34,32,66
2015-09-15,20,Youth (<25),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,29,2,5,61,58,119
2015-09-15,20,Youth (<25),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,27,26,53
2014-06-19,20,Youth (<25),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,17,16,33
2014-06-19,20,Youth (<25),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,26,2,5,55,52,107
2016-06-19,20,Youth (<25),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,15,14,29
2016-06-19,20,Youth (<25),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,26,2,5,55,52,107
2013-11-27,21,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,LL Road Tire,4,8,21,41,32,73
2013-11-27,21,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,LL Road Tire,5,8,21,51,40,91
2015-11-27,21,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,LL Road Tire,3,8,21,31,24,55
2015-11-27,21,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,LL Road Tire,5,8,21,51,40,91
2013-09-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,16,14,30
2013-09-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,5,2,5,12,10,22
2013-09-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,27,2,5,63,54,117
2015-09-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,16,14,30
2015-09-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,6,2,5,14,12,26
2015-09-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,29,2,5,68,58,126
2014-02-22,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,9,8,17
2014-02-22,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,28,2,5,66,56,122
2014-02-22,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,17,2,5,40,34,74
2016-02-22,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,9,8,17
2016-02-22,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,27,2,5,63,54,117
2016-02-22,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,19,2,5,45,38,83
2014-06-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,30,2,5,71,60,131
2014-06-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,28,24,52
2014-06-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,19,16,35
2016-06-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,31,2,5,73,62,135
2016-06-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,28,24,52
2016-06-20,22,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,16,14,30
2014-03-16,23,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,13,17,30
2016-03-16,23,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,12,16,28
2014-03-22,23,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,13,18,31
2014-03-22,23,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,21,29,50
2016-03-22,23,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,11,15,26
2016-03-22,23,Youth (<25),M,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,30,1,2,22,30,52
2014-05-02,24,Youth (<25),F,France,Charente-Maritime,Accessories,Tires and Tubes,LL Road Tire,28,8,21,352,224,576
2016-05-02,24,Youth (<25),F,France,Charente-Maritime,Accessories,Tires and Tubes,LL Road Tire,29,8,21,365,232,597
2013-10-24,25,Young Adults (25-34),M,France,Seine et Marne,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,18,28,46
2015-10-24,25,Young Adults (25-34),M,France,Seine et Marne,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,16,25,41
2014-05-11,25,Young Adults (25-34),M,France,Seine et Marne,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,6,9,15
2014-05-11,25,Young Adults (25-34),M,France,Seine et Marne,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,6,10,16
2016-05-11,25,Young Adults (25-34),M,France,Seine et Marne,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,6,9,15
2016-05-11,25,Young Adults (25-34),M,France,Seine et Marne,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,5,8,13
2013-11-12,40,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,9,8,17
2015-11-12,40,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,5,2,5,12,10,22
2014-06-14,40,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,2,2,5,5,4,9
2016-06-14,40,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,1,2,5,2,2,4
2013-09-02,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,17,16,33
2013-09-02,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,42,40,82
2015-09-02,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,19,18,37
2015-09-02,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,22,2,5,46,44,90
2013-09-15,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,6,2,5,13,12,25
2015-09-15,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,8,8,16
2013-11-13,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,14,2,5,29,28,57
2013-11-13,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,25,2,5,53,50,103
2015-11-13,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,25,24,49
2015-11-13,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,24,2,5,50,48,98
2013-11-15,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,5,2,5,11,10,21
2015-11-15,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,15,14,29
2014-03-08,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,15,2,5,32,30,62
2014-03-08,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,17,16,33
2016-03-08,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,25,24,49
2016-03-08,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,6,2,5,13,12,25
2014-03-16,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,22,2,5,46,44,90
2016-03-16,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,22,2,5,46,44,90
2014-05-26,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,28,2,5,59,56,115
2014-05-26,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,2,2,5,4,4,8
2016-05-26,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,26,2,5,55,52,107
2016-05-26,41,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Touring Tire Tube,1,2,5,2,2,4
2014-06-05,42,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Road Tire Tube,3,1,4,7,3,10
2014-06-05,42,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Road Tire Tube,4,1,4,9,4,13
2016-06-05,42,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Road Tire Tube,5,1,4,11,5,16
2016-06-05,42,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Road Tire Tube,1,1,4,2,1,3
2014-06-20,53,Adults (35-64),F,France,Somme,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,25,24,49
2016-06-20,53,Adults (35-64),F,France,Somme,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,19,18,37
2013-11-06,51,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,14,8,21,111,112,223
2013-11-06,51,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,26,8,21,207,208,415
2015-11-06,51,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,13,8,21,103,104,207
2015-11-06,51,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,27,8,21,215,216,431
2014-01-26,51,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,20,8,21,159,160,319
2014-01-26,51,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,28,8,21,223,224,447
2014-01-26,51,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,30,8,21,239,240,479
2016-01-26,51,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,22,8,21,175,176,351
2016-01-26,51,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,LL Road Tire,26,8,21,207,208,415
